stream_index	book	chapter	verse	g_idx	predication_id	finite_verb	finite_lemma	finite_morphgnt	finite_compact	nbla_idx	nbla_text	subject_status	subject_source	subject_token	subject_person	subject_number	independence_status	independence_source	subordination_status	subordination_source	subordination_markers	certainty_finite_verb	certainty_predication	certainty_independence
535	1corintios	10	21	10	1corintios-10-21-P02	δύνασθε	δύναμαι	V- 2PMI-P--	V-PMI-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	ustedes no pueden beber la copa del señor y la copa de los demonios no pueden participar de la mesa del señor y de la mesa de los demonios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
536	1corintios	10	22	02	1corintios-10-22-P01	παραζηλοῦμεν	παραζηλόω	V- 1PAI-P--	V-PAI-1P	01,02,03,04,05,06,07,08,09,10,11,12	o provocaremos a celos al señor somos acaso más fuertes que él	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
537	1corintios	10	22	08	1corintios-10-22-P02	ἐσμεν	εἰμί	V- 1PAI-P--	V-PAI-1P	01,02,03,04,05,06,07,08,09,10,11,12	o provocaremos a celos al señor somos acaso más fuertes que él	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
538	1corintios	10	23	02	1corintios-10-23-P01	ἔξεστιν	ἔξεστι(ν)	V- 3PAI-S--	V-PAI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16	todo es lícito pero no todo es de provecho todo es lícito pero no todo edifica	candidate	nearest_agreeing_nominative_no_visible_boundary	01			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
539	1corintios	10	23	06	1corintios-10-23-P02	συμφέρει	συμφέρω	V- 3PAI-S--	V-PAI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16	todo es lícito pero no todo es de provecho todo es lícito pero no todo edifica	candidate	nearest_agreeing_nominative_no_visible_boundary	05			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
540	1corintios	10	23	08	1corintios-10-23-P03	ἔξεστιν	ἔξεστι(ν)	V- 3PAI-S--	V-PAI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16	todo es lícito pero no todo es de provecho todo es lícito pero no todo edifica	candidate	nearest_agreeing_nominative_no_visible_boundary	07			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
541	1corintios	10	23	12	1corintios-10-23-P04	οἰκοδομεῖ	οἰκοδομέω	V- 3PAI-S--	V-PAI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16	todo es lícito pero no todo es de provecho todo es lícito pero no todo edifica	candidate	nearest_agreeing_nominative_no_visible_boundary	11			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
542	1corintios	10	24	04	1corintios-10-24-P01	ζητείτω	ζητέω	V- 3PAD-S--	V-PAD-3S	01,02,03,04,05,06,07,08,09,10	nadie busque su propio bien sino el de su prójimo	candidate	nearest_agreeing_nominative_no_visible_boundary	01			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
543	1corintios	10	25	06	1corintios-10-25-P01	ἐσθίετε	ἐσθίω	V- 2PAD-P--	V-PAD-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	coman de todo lo que se vende en la carnicería sin preguntar nada por motivos de conciencia	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
544	1corintios	10	27	03	1corintios-10-27-P01	καλεῖ	καλέω	V- 3PAI-S--	V-PAI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	si algún incrédulo los invita y quieren ir coman de todo lo que se les ponga delante sin preguntar nada por motivos de conciencia	candidate	nearest_agreeing_nominative_no_visible_boundary	02			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἴ"", ""key"": ""ει"", ""token"": ""01""}]"	confirmed	candidate	unresolved
545	1corintios	10	27	08	1corintios-10-27-P02	θέλετε	θέλω	V- 2PAI-P--	V-PAI-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	si algún incrédulo los invita y quieren ir coman de todo lo que se les ponga delante sin preguntar nada por motivos de conciencia	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
546	1corintios	10	27	14	1corintios-10-27-P03	ἐσθίετε	ἐσθίω	V- 2PAD-P--	V-PAD-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	si algún incrédulo los invita y quieren ir coman de todo lo que se les ponga delante sin preguntar nada por motivos de conciencia	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
547	1corintios	10	28	05	1corintios-10-28-P01	εἴπῃ	λέγω	V- 3AAS-S--	V-AAS-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	candidate	nearest_agreeing_nominative_no_visible_boundary	03			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	confirmed	candidate	unresolved
548	1corintios	10	28	08	1corintios-10-28-P02	ἐστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	candidate	nearest_agreeing_nominative_no_visible_boundary	07			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
549	1corintios	10	28	10	1corintios-10-28-P03	ἐσθίετε	ἐσθίω	V- 2PAD-P--	V-PAD-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40	pero si alguien les dice esto ha sido sacrificado a los ídolos no lo coman por causa del que se lo dijo y por motivos de conciencia porque del señor es la tierra y todo lo que en ella hay	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
550	1corintios	10	29	03	1corintios-10-29-P01	λέγω	λέγω	V- 1PAI-S--	V-PAI-1S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	quiero decir no la conciencia de ustedes sino la del otro pues por qué ha de ser juzgada mi libertad por la conciencia ajena	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
551	1corintios	10	29	16	1corintios-10-29-P02	κρίνεται	κρίνω	V- 3PPI-S--	V-PPI-3S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	quiero decir no la conciencia de ustedes sino la del otro pues por qué ha de ser juzgada mi libertad por la conciencia ajena	candidate	nearest_agreeing_nominative_no_visible_boundary	14			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
552	1corintios	10	30	04	1corintios-10-30-P01	μετέχω	μετέχω	V- 1PAI-S--	V-PAI-1S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	si participo con agradecimiento por qué he de ser censurado a causa de aquello por lo cual doy gracias	confirmed	finite_verb_morphology		1	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	confirmed	candidate	unresolved
553	1corintios	10	30	06	1corintios-10-30-P02	βλασφημοῦμαι	βλασφημέω	V- 1PPI-S--	V-PPI-1S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	si participo con agradecimiento por qué he de ser censurado a causa de aquello por lo cual doy gracias	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
554	1corintios	10	30	10	1corintios-10-30-P03	εὐχαριστῶ	εὐχαριστέω	V- 1PAI-S--	V-PAI-1S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	si participo con agradecimiento por qué he de ser censurado a causa de aquello por lo cual doy gracias	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
555	1corintios	10	31	03	1corintios-10-31-P01	ἐσθίετε	ἐσθίω	V- 2PAI-P--	V-PAI-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
556	1corintios	10	31	05	1corintios-10-31-P02	πίνετε	πίνω	V- 2PAI-P--	V-PAI-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
557	1corintios	10	31	08	1corintios-10-31-P03	ποιεῖτε	ποιέω	V- 2PAI-P--	V-PAI-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
558	1corintios	10	31	13	1corintios-10-31-P04	ποιεῖτε	ποιέω	V- 2PAD-P--	V-PAD-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
559	1corintios	10	32	04	1corintios-10-32-P01	γίνεσθε	γίνομαι	V- 2PMD-P--	V-PMD-2P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17	no sean motivo de tropiezo ni a judíos ni a griegos ni a la iglesia de dios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
560	1corintios	10	33	05	1corintios-10-33-P01	ἀρέσκω	ἀρέσκω	V- 1PAI-S--	V-PAI-1S	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23	así como también yo procuro agradar a todos en todo no buscando mi propio beneficio sino el de muchos para que sean salvos	confirmed	finite_verb_morphology		1	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""01""}]"	confirmed	candidate	unresolved
561	1corintios	10	33	16	1corintios-10-33-P02	σωθῶσιν	σῴζω	V- 3APS-P--	V-APS-3P	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23	así como también yo procuro agradar a todos en todo no buscando mi propio beneficio sino el de muchos para que sean salvos	confirmed	finite_verb_morphology		3	P	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""15""}]"	confirmed	candidate	unresolved
562	1corintios	11	1	03	1corintios-11-1-P01	γίνεσθε	γίνομαι	V- 2PMD-P--	V-PMD-2P	01,02	sean imitadores	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
563	1corintios	11	2	01	1corintios-11-2-P01	ἐπαινῶ	ἐπαινέω	V- 1PAI-S--	V-PAI-1S	01,02	los alabo	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
564	1corintios	11	2	07	1corintios-11-2-P02	μέμνησθε	μιμνῄσκομαι	V- 2XMI-P--	V-XMI-2P	07	acuerdan	confirmed	finite_verb_morphology		2	P	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""04""}]"	confirmed	candidate	unresolved
565	1corintios	11	2	10	1corintios-11-2-P03	παρέδωκα	παραδίδωμι	V- 1AAI-S--	V-AAI-1S	18,19,20,21	yo se las entregué	confirmed	finite_verb_morphology		1	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""09""}]"	confirmed	candidate	unresolved
566	1corintios	11	2	14	1corintios-11-2-P04	κατέχετε	κατέχω	V- 2PAI-P--	V-PAI-2P	11,14,15	guardan con firmeza	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
567	1corintios	11	3	01	1corintios-11-3-P01	θέλω	θέλω	V- 1PAI-S--	V-PAI-1S	01,02	pero quiero	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
568	1corintios	11	3	12	1corintios-11-3-P02	ἐστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	11	es	candidate	nearest_agreeing_nominative_no_visible_boundary	11			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""05""}]"	confirmed	candidate	unresolved
569	1corintios	11	4	09	1corintios-11-4-P01	καταισχύνει	καταισχύνω	V- 3PAI-S--	V-PAI-3S	11	deshonra	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
570	1corintios	11	5	10	1corintios-11-5-P01	καταισχύνει	καταισχύνω	V- 3PAI-S--	V-PAI-3S	13	deshonra	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
571	1corintios	11	5	16	1corintios-11-5-P02	ἐστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	18	hace	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
572	1corintios	11	6	04	1corintios-11-6-P01	κατακαλύπτεται	κατακαλύπτομαι	V- 3PMI-S--	V-PMI-3S	06,07	se cubre	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""01""}]"	confirmed	candidate	unresolved
573	1corintios	11	6	07	1corintios-11-6-P02	κειράσθω	κείρω	V- 3AMD-S--	V-AMD-3S	09,10,11,12,13,14,15	cabeza que también se corte el cabello	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
574	1corintios	11	6	16	1corintios-11-6-P03	κατακαλυπτέσθω	κατακαλύπτομαι	V- 3PMD-S--	V-PMD-3S	18,28,29,30	es que se cubra	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""08""}]"	confirmed	candidate	unresolved
575	1corintios	11	7	05	1corintios-11-7-P01	ὀφείλει	ὀφείλω	V- 3PAI-S--	V-PAI-3S	05,06	debe cubrirse	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
576	1corintios	11	7	19	1corintios-11-7-P02	ἐστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	22,23	es la	candidate	nearest_agreeing_nominative_no_visible_boundary	17			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
577	1corintios	11	8	03	1corintios-11-8-P01	ἐστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	05	procede	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
578	1corintios	11	9	04	1corintios-11-9-P01	ἐκτίσθη	κτίζω	V- 3API-S--	V-API-3S	06,07	fue creado	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
579	1corintios	11	10	03	1corintios-11-10-P01	ὀφείλει	ὀφείλω	V- 3PAI-S--	V-PAI-3S	05,06	debe tener	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
580	1corintios	11	13	04	1corintios-11-13-P01	κρίνατε	κρίνω	V- 2AAD-P--	V-AAD-2P	06	que	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
581	1corintios	11	13	06	1corintios-11-13-P02	ἐστὶν	εἰμί	V- 3PAI-S--	V-PAI-3S	08	mujer	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
582	1corintios	11	14	05	1corintios-11-14-P01	διδάσκει	διδάσκω	V- 3PAI-S--	V-PAI-3S	03	enseña	candidate	nearest_agreeing_nominative_no_visible_boundary	04			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
583	1corintios	11	14	11	1corintios-11-14-P02	κομᾷ	κομάω	V- 3PAS-S--	V-PAS-3S	11,12,13,14	tiene el cabello largo	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""07""}, {""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""10""}]"	confirmed	candidate	unresolved
584	1corintios	11	14	14	1corintios-11-14-P03	ἐστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	16	es	candidate	nearest_agreeing_nominative_no_visible_boundary	12			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
585	1corintios	11	15	04	1corintios-11-15-P01	κομᾷ	κομάω	V- 3PAS-S--	V-PAS-3S	06,07,08,09	tiene el cabello largo	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""03""}]"	confirmed	candidate	unresolved
