approved	stem	ref	greek_idx	greek_span	nbla_idx	nbla_span	suggested_type	source	reason	confidence	repeat_count	phrase_key	existing_rule	duplicate_of	yaml_suggestion
	romanos-8-37	romanos 8:37	07-08	τοῦ ἀγαπήσαντος	03-09	todas estas cosas somos más que vencedores	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	του αγαπησαντος => todas estas cosas somos mas que vencedores	no		"{""match"": {""greek"": [""τοῦ"", ""ἀγαπήσαντος""]}, ""action"": {""nbla"": [""todas"", ""estas"", ""cosas"", ""somos"", ""más"", ""que"", ""vencedores""], ""type"": ""expanded"", ""consume"": 7}}"
	romanos-8-37	romanos 8:37	08-09	ἀγαπήσαντος ἡμᾶς.	03-09	todas estas cosas somos más que vencedores	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	αγαπησαντος ημας => todas estas cosas somos mas que vencedores	no		"{""match"": {""greek"": [""ἀγαπήσαντος"", ""ἡμᾶς.""]}, ""action"": {""nbla"": [""todas"", ""estas"", ""cosas"", ""somos"", ""más"", ""que"", ""vencedores""], ""type"": ""expanded"", ""consume"": 7}}"
	romanos-8-38	romanos 8:38	03-04	ὅτι οὔτε	03-04	convencido de	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	οτι ουτε => convencido de	no		"{""match"": {""greek"": [""ὅτι"", ""οὔτε""]}, ""action"": {""nbla"": [""convencido"", ""de""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-8-38	romanos 8:38	02-04	γὰρ ὅτι οὔτε	03-04	convencido de	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	γαρ οτι ουτε => convencido de	no		"{""match"": {""greek"": [""γὰρ"", ""ὅτι"", ""οὔτε""]}, ""action"": {""nbla"": [""convencido"", ""de""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-8-38	romanos 8:38	03-04	ὅτι οὔτε	08	muerte,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	οτι ουτε => muerte	no		"{""match"": {""greek"": [""ὅτι"", ""οὔτε""]}, ""action"": {""nbla"": [""muerte,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	04-05	οὔτε θάνατος	08	muerte,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ουτε θανατος => muerte	no		"{""match"": {""greek"": [""οὔτε"", ""θάνατος""]}, ""action"": {""nbla"": [""muerte,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	05-06	θάνατος οὔτε	11	vida,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	θανατος ουτε => vida	no		"{""match"": {""greek"": [""θάνατος"", ""οὔτε""]}, ""action"": {""nbla"": [""vida,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	06-07	οὔτε ζωὴ	11	vida,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ουτε ζωη => vida	no		"{""match"": {""greek"": [""οὔτε"", ""ζωὴ""]}, ""action"": {""nbla"": [""vida,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	11-12	ἀρχαὶ οὔτε	18	presente,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	αρχαι ουτε => presente	no		"{""match"": {""greek"": [""ἀρχαὶ"", ""οὔτε""]}, ""action"": {""nbla"": [""presente,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	12-13	οὔτε ⸂ἐνεστῶτα	18	presente,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ουτε ενεστωτα => presente	no		"{""match"": {""greek"": [""οὔτε"", ""⸂ἐνεστῶτα""]}, ""action"": {""nbla"": [""presente,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	13-14	⸂ἐνεστῶτα οὔτε	21-22	por venir,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	ενεστωτα ουτε => por venir	no		"{""match"": {""greek"": [""⸂ἐνεστῶτα"", ""οὔτε""]}, ""action"": {""nbla"": [""por"", ""venir,""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-8-38	romanos 8:38	14-15	οὔτε μέλλοντα	21-22	por venir,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ουτε μελλοντα => por venir	no		"{""match"": {""greek"": [""οὔτε"", ""μέλλοντα""]}, ""action"": {""nbla"": [""por"", ""venir,""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-8-38	romanos 8:38	15-16	μέλλοντα οὔτε	25	poderes,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	μελλοντα ουτε => poderes	no		"{""match"": {""greek"": [""μέλλοντα"", ""οὔτε""]}, ""action"": {""nbla"": [""poderes,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-38	romanos 8:38	16-17	οὔτε δυνάμεις⸃	25	poderes,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ουτε δυναμεις => poderes	no		"{""match"": {""greek"": [""οὔτε"", ""δυνάμεις⸃""]}, ""action"": {""nbla"": [""poderes,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-39	romanos 8:39	21-22	τῷ κυρίῳ	03	alto,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	τω κυριω => alto	no		"{""match"": {""greek"": [""τῷ"", ""κυρίῳ""]}, ""action"": {""nbla"": [""alto,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-39	romanos 8:39	22-23	κυρίῳ ἡμῶν.	03	alto,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	κυριω ημων => alto	no		"{""match"": {""greek"": [""κυρίῳ"", ""ἡμῶν.""]}, ""action"": {""nbla"": [""alto,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-39	romanos 8:39	21-22	τῷ κυρίῳ	06	profundo,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	τω κυριω => profundo	no		"{""match"": {""greek"": [""τῷ"", ""κυρίῳ""]}, ""action"": {""nbla"": [""profundo,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-8-39	romanos 8:39	22-23	κυρίῳ ἡμῶν.	06	profundo,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	κυριω ημων => profundo	no		"{""match"": {""greek"": [""κυρίῳ"", ""ἡμῶν.""]}, ""action"": {""nbla"": [""profundo,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-2	romanos 9:2	09-10	τῇ καρδίᾳ	01	de	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	τη καρδια => de	no		"{""match"": {""greek"": [""τῇ"", ""καρδίᾳ""]}, ""action"": {""nbla"": [""de""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-2	romanos 9:2	10-11	καρδίᾳ μου·	01	de	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	καρδια μου => de	no		"{""match"": {""greek"": [""καρδίᾳ"", ""μου·""]}, ""action"": {""nbla"": [""de""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-4	romanos 9:4	20-21	αἱ ἐπαγγελίαι,	05-06	quienes pertenece	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	αι επαγγελιαι => quienes pertenece	no		"{""match"": {""greek"": [""αἱ"", ""ἐπαγγελίαι,""]}, ""action"": {""nbla"": [""quienes"", ""pertenece""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-9-4	romanos 9:4	19-21	καὶ αἱ ἐπαγγελίαι,	05-06	quienes pertenece	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	και αι επαγγελιαι => quienes pertenece	no		"{""match"": {""greek"": [""καὶ"", ""αἱ"", ""ἐπαγγελίαι,""]}, ""action"": {""nbla"": [""quienes"", ""pertenece""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-9-4	romanos 9:4	20-21	αἱ ἐπαγγελίαι,	11	y	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	αι επαγγελιαι => y	no		"{""match"": {""greek"": [""αἱ"", ""ἐπαγγελίαι,""]}, ""action"": {""nbla"": [""y""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-4	romanos 9:4	19-21	καὶ αἱ ἐπαγγελίαι,	11	y	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	και αι επαγγελιαι => y	no		"{""match"": {""greek"": [""καὶ"", ""αἱ"", ""ἐπαγγελίαι,""]}, ""action"": {""nbla"": [""y""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-5	romanos 9:5	02-03	οἱ πατέρες,	02-03	quienes son	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	οι πατερες => quienes son	no		"{""match"": {""greek"": [""οἱ"", ""πατέρες,""]}, ""action"": {""nbla"": [""quienes"", ""son""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-9-5	romanos 9:5	01-03	ὧν οἱ πατέρες,	02-03	quienes son	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ων οι πατερες => quienes son	no		"{""match"": {""greek"": [""ὧν"", ""οἱ"", ""πατέρες,""]}, ""action"": {""nbla"": [""quienes"", ""son""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-9-5	romanos 9:5	07-08	ὁ χριστὸς	12	procede	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	ο χριστος => procede	no		"{""match"": {""greek"": [""ὁ"", ""χριστὸς""]}, ""action"": {""nbla"": [""procede""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-5	romanos 9:5	06-08	ὧν ὁ χριστὸς	12	procede	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ων ο χριστος => procede	no		"{""match"": {""greek"": [""ὧν"", ""ὁ"", ""χριστὸς""]}, ""action"": {""nbla"": [""procede""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-6	romanos 9:6	11-12	γὰρ πάντες	09-15	haya fallado. Porque no todos los descendientes	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	γαρ παντες => haya fallado porque no todos los descendientes	no		"{""match"": {""greek"": [""γὰρ"", ""πάντες""]}, ""action"": {""nbla"": [""haya"", ""fallado."", ""Porque"", ""no"", ""todos"", ""los"", ""descendientes""], ""type"": ""expanded"", ""consume"": 7}}"
	romanos-9-6	romanos 9:6	13-14	οἱ ἐξ	09-15	haya fallado. Porque no todos los descendientes	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	οι εξ => haya fallado porque no todos los descendientes	no		"{""match"": {""greek"": [""οἱ"", ""ἐξ""]}, ""action"": {""nbla"": [""haya"", ""fallado."", ""Porque"", ""no"", ""todos"", ""los"", ""descendientes""], ""type"": ""expanded"", ""consume"": 7}}"
	romanos-9-7	romanos 9:7	11-12	κληθήσεταί σοι	14-17	SERÁ LLAMADA TU DESCENDENCIA».	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	κληθησεται σοι => sera llamada tu descendencia»	no		"{""match"": {""greek"": [""κληθήσεταί"", ""σοι""]}, ""action"": {""nbla"": [""SERÁ"", ""LLAMADA"", ""TU"", ""DESCENDENCIA».""], ""type"": ""expanded"", ""consume"": 4}}"
	romanos-9-7	romanos 9:7	12-13	σοι σπέρμα.	14-17	SERÁ LLAMADA TU DESCENDENCIA».	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	σοι σπερμα => sera llamada tu descendencia»	no		"{""match"": {""greek"": [""σοι"", ""σπέρμα.""]}, ""action"": {""nbla"": [""SERÁ"", ""LLAMADA"", ""TU"", ""DESCENDENCIA».""], ""type"": ""expanded"", ""consume"": 4}}"
	romanos-9-8	romanos 9:8	-	[no Greek window found]	01-53	de quienes son son quienes pertenece llamó, el haya los que son todos SERÁ LLAMADA TU DESCENDENCIA». los gentiles. COMPASIÓN». por EN ÉL NO como descendientes. destrucción? permaneciera, no por las obras, sino por Aquel que llama, condenó al pecado en ley tome del mandamiento el pecado llegue a ser en extremo pecaminoso.	diagnostic-no-window	validation-failure	Unused NBLA span found, but no Greek window could be selected	0.00	1	romanos-9-8:01-53	no		
	romanos-9-10	romanos 9:10	12-13	τοῦ πατρὸς	01	Y	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	του πατρος => y	no		"{""match"": {""greek"": [""τοῦ"", ""πατρὸς""]}, ""action"": {""nbla"": [""Y""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-10	romanos 9:10	13-14	πατρὸς ἡμῶν·	01	Y	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	πατρος ημων => y	no		"{""match"": {""greek"": [""πατρὸς"", ""ἡμῶν·""]}, ""action"": {""nbla"": [""Y""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-11	romanos 9:11	12-13	κατʼ ἐκλογὴν	18-21	para que el propósito	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	κατʼ εκλογην => para que el proposito	no		"{""match"": {""greek"": [""κατʼ"", ""ἐκλογὴν""]}, ""action"": {""nbla"": [""para"", ""que"", ""el"", ""propósito""], ""type"": ""expanded"", ""consume"": 4}}"
	romanos-9-11	romanos 9:11	13-14	ἐκλογὴν πρόθεσις	18-21	para que el propósito	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	εκλογην προθεσις => para que el proposito	no		"{""match"": {""greek"": [""ἐκλογὴν"", ""πρόθεσις""]}, ""action"": {""nbla"": [""para"", ""que"", ""el"", ""propósito""], ""type"": ""expanded"", ""consume"": 4}}"
	romanos-9-11	romanos 9:11	-	[no Greek window found]	26-37	Su elección permaneciera, no por las obras, sino por Aquel que llama,	diagnostic-no-window	validation-failure	Unused NBLA span found, but no Greek window could be selected	0.00	1	romanos-9-11:26-37	no		
	romanos-9-13	romanos 9:13	07-08	δὲ Ἠσαῦ	11	ABORRECÍ».	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	δε ησαυ => aborreci»	no		"{""match"": {""greek"": [""δὲ"", ""Ἠσαῦ""]}, ""action"": {""nbla"": [""ABORRECÍ».""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-13	romanos 9:13	08-09	Ἠσαῦ ἐμίσησα.	11	ABORRECÍ».	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ησαυ εμισησα => aborreci»	no		"{""match"": {""greek"": [""Ἠσαῦ"", ""ἐμίσησα.""]}, ""action"": {""nbla"": [""ABORRECÍ».""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-14	romanos 9:14	08-09	θεῷ; μὴ	11	modo!	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	θεω μη => modo	no		"{""match"": {""greek"": [""θεῷ;"", ""μὴ""]}, ""action"": {""nbla"": [""modo!""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-14	romanos 9:14	09-10	μὴ γένοιτο·	11	modo!	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	μη γενοιτο => modo	no		"{""match"": {""greek"": [""μὴ"", ""γένοιτο·""]}, ""action"": {""nbla"": [""modo!""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-9-15	romanos 9:15	11-12	ὃν ἂν	15-20	COMPASIÓN DEL QUE YO TENGA COMPASIÓN».	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	ον αν => compasion del que yo tenga compasion»	no		"{""match"": {""greek"": [""ὃν"", ""ἂν""]}, ""action"": {""nbla"": [""COMPASIÓN"", ""DEL"", ""QUE"", ""YO"", ""TENGA"", ""COMPASIÓN».""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-9-15	romanos 9:15	12-13	ἂν οἰκτίρω.	15-20	COMPASIÓN DEL QUE YO TENGA COMPASIÓN».	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	αν οικτιρω => compasion del que yo tenga compasion»	no		"{""match"": {""greek"": [""ἂν"", ""οἰκτίρω.""]}, ""action"": {""nbla"": [""COMPASIÓN"", ""DEL"", ""QUE"", ""YO"", ""TENGA"", ""COMPASIÓN».""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-9-16	romanos 9:16	10-11	τοῦ ἐλεῶντος	07-12	quiere ni del que corre, sino	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	του ελεωντος => quiere ni del que corre sino	no		"{""match"": {""greek"": [""τοῦ"", ""ἐλεῶντος""]}, ""action"": {""nbla"": [""quiere"", ""ni"", ""del"", ""que"", ""corre,"", ""sino""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-9-16	romanos 9:16	11-12	ἐλεῶντος θεοῦ.	07-12	quiere ni del que corre, sino	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	ελεωντος θεου => quiere ni del que corre sino	no		"{""match"": {""greek"": [""ἐλεῶντος"", ""θεοῦ.""]}, ""action"": {""nbla"": [""quiere"", ""ni"", ""del"", ""que"", ""corre,"", ""sino""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-9-18	romanos 9:18	07-08	δὲ θέλει	11-13	que quiere endurece.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	δε θελει => que quiere endurece	no		"{""match"": {""greek"": [""δὲ"", ""θέλει""]}, ""action"": {""nbla"": [""que"", ""quiere"", ""endurece.""], ""type"": ""expanded"", ""consume"": 3}}"
