BOOK	CH	VS	CONNECTOR_ID	CONNECTOR_GREEK	CONNECTOR_KIND	CONNECTOR_RELATION	SOURCE_CLAUSE	TARGET_CLAUSE	OWNERSHIP_TYPE	OWNERSHIP_CONFIDENCE	OWNERSHIP_STATUS	SOURCE_SPAN	TARGET_SPAN	NOTES
1corintios	8	13	cn4	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	8	13	cn5	ἵνα	subordinating	purpose/result	C2	C3	subordinate	medium	suggested	οὐ μὴ ==φάγω== κρέα εἰς τὸν αἰῶνα ἵνα μὴ τὸν ἀδελφόν μου	==σκανδαλίσω==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	8	13	cn6	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	1	cn1	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	1	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	1	cn3	οὐ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	2	cn1	εἰ	subordinating	condition		C1	subordinate	low	cross-verse-or-missing-source		εἰ ἄλλοις οὐκ ==εἰμὶ== ἀπόστολος ἀλλά γε ὑμῖν	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved
1corintios	9	2	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	2	cn3	ἀλλά	coordinating	contrast	C1	C2	coordinate	medium	suggested	εἰ ἄλλοις οὐκ ==εἰμὶ== ἀπόστολος ἀλλά γε ὑμῖν	==εἰμι== ἡ γὰρ σφραγίς μου τῆς ἀποστολῆς ὑμεῖς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	9	2	cn4	γὰρ	coordinating	cause/ground	C2	C3	subordinate	medium	suggested	==εἰμι== ἡ γὰρ σφραγίς μου τῆς ἀποστολῆς ὑμεῖς	==ἐστε== ἐν κυρίῳ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	9	4	cn1	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	4	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	4	cn3	καὶ	coordinating	coordination	C1		coordinate	low	pending	μὴ οὐκ ==ἔχομεν== ἐξουσίαν φαγεῖν καὶ πεῖν		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	9	5	cn1	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	5	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	5	cn3	ὡς	subordinating	comparison/manner			subordinate	low	pending			context-sensitive function; keep as suggested; no target finite clause found in verse; missing target clause
1corintios	9	5	cn4	καὶ	coordinating	coordination	C1		coordinate	low	pending	μὴ οὐκ ==ἔχομεν== ἐξουσίαν ἀδελφὴν γυναῖκα περιάγειν ὡς καὶ οἱ λοιποὶ ἀπόστολοι καὶ οἱ ἀδελφοὶ τοῦ κυρίου καὶ κηφᾶς		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	9	5	cn5	καὶ	coordinating	coordination	C1		coordinate	low	pending	μὴ οὐκ ==ἔχομεν== ἐξουσίαν ἀδελφὴν γυναῖκα περιάγειν ὡς καὶ οἱ λοιποὶ ἀπόστολοι καὶ οἱ ἀδελφοὶ τοῦ κυρίου καὶ κηφᾶς		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	9	5	cn6	καὶ	coordinating	coordination	C1		coordinate	low	pending	μὴ οὐκ ==ἔχομεν== ἐξουσίαν ἀδελφὴν γυναῖκα περιάγειν ὡς καὶ οἱ λοιποὶ ἀπόστολοι καὶ οἱ ἀδελφοὶ τοῦ κυρίου καὶ κηφᾶς		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	9	6	cn1	ἢ	coordinating	alternative/comparison		C1	coordinate	low	cross-verse-or-missing-source		ἢ μόνος ἐγὼ καὶ βαρναβᾶς οὐκ ==ἔχομεν== ἐξουσίαν μὴ ἐργάζεσθαι	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	9	6	cn2	καὶ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		ἢ μόνος ἐγὼ καὶ βαρναβᾶς οὐκ ==ἔχομεν== ἐξουσίαν μὴ ἐργάζεσθαι	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	9	6	cn3	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	6	cn4	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	7	cn1	καὶ	coordinating	coordination	C2	C3	coordinate	medium	suggested	==φυτεύει== ἀμπελῶνα καὶ τὸν καρπὸν αὐτοῦ	οὐκ ==ἐσθίει== τίς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	9	7	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	7	cn3	καὶ	coordinating	coordination	C4	C5	coordinate	medium	suggested	==ποιμαίνει== ποίμνην καὶ ἐκ τοῦ γάλακτος τῆς ποίμνης	οὐκ ==ἐσθίει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	9	7	cn4	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	8	cn1	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	8	cn2	ἢ	coordinating	alternative/comparison	C1	C2	coordinate	medium	suggested	μὴ κατὰ ἄνθρωπον ταῦτα ==λαλῶ== ἢ καὶ ὁ νόμος ταῦτα	οὐ ==λέγει==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	9	8	cn3	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	μὴ κατὰ ἄνθρωπον ταῦτα ==λαλῶ== ἢ καὶ ὁ νόμος ταῦτα	οὐ ==λέγει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	9	8	cn4	οὐ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	9	cn1	γὰρ	coordinating	cause/ground		C1	subordinate	low	cross-verse-or-missing-source		ἐν γὰρ τῷ μωϋσέως νόμῳ ==γέγραπται==	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	9	9	cn2	οὐ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	9	cn3	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	9	10	cn1	ἢ	coordinating	alternative/comparison		C1	coordinate	low	cross-verse-or-missing-source		ἢ διʼ ἡμᾶς πάντως ==λέγει== διʼ ἡμᾶς γὰρ	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	9	10	cn2	γὰρ	coordinating	cause/ground	C1	C2	subordinate	medium	suggested	ἢ διʼ ἡμᾶς πάντως ==λέγει== διʼ ἡμᾶς γὰρ	==ἐγράφη==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	9	10	cn3	ὅτι	subordinating	content/cause	C2	C3	subordinate	medium	suggested	==ἐγράφη==	ὅτι ==ὀφείλει== ἐπʼ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν καὶ ὁ ἀλοῶν ἐπʼ ἐλπίδι τοῦ μετέχειν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	9	10	cn4	καὶ	coordinating	coordination	C3		coordinate	low	pending	ὅτι ==ὀφείλει== ἐπʼ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν καὶ ὁ ἀλοῶν ἐπʼ ἐλπίδι τοῦ μετέχειν		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	9	11	cn1	εἰ	subordinating	condition		C1	subordinate	low	cross-verse-or-missing-source		εἰ ἡμεῖς ὑμῖν τὰ πνευματικὰ ==ἐσπείραμεν== μέγα εἰ ἡμεῖς ὑμῶν τὰ σαρκικὰ	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved
1corintios	9	11	cn2	εἰ	subordinating	condition	C1	C2	subordinate	medium	suggested	εἰ ἡμεῖς ὑμῖν τὰ πνευματικὰ ==ἐσπείραμεν== μέγα εἰ ἡμεῖς ὑμῶν τὰ σαρκικὰ	==θερίσομεν==	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	9	12	cn1	εἰ	subordinating	condition		C1	subordinate	low	cross-verse-or-missing-source		εἰ ἄλλοι τῆς ὑμῶν ἐξουσίας ==μετέχουσιν== οὐ μᾶλλον ἡμεῖς	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved
